"","artist_name","artist_id","album_id","album_type","album_images","album_release_date","album_release_year","album_release_date_precision","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track_id","analysis_url","time_signature","artists","available_markets","disc_number","duration_ms","explicit","track_href","is_local","track_name","track_preview_url","track_number","type","track_uri","external_urls.spotify","album_name","key_name","mode_name","key_mode","artist"
"57","Rihanna","5pKCCKE2ajJHZ9KAiaK11H","1Kw1bVd07oRqcjrcjQKC8T","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/50bd512994a5eb125157c4987808b3f8840339e5"", ""https://i.scdn.co/image/481d8c5a9581371871499c860d8f4601e6c58ba8"", ""https://i.scdn.co/image/a6ad492fcb8d4162db3cf9b7b0243356b9964e86""), width = c(640, 300, 64))","2011-11-19","2011","day","0.734","0.766","1","-4.485","1","0.0383","0.025","0.00138","0.108","0.6","127.986","0U10zFw4GlBacOy9VDGfGL","https://api.spotify.com/v1/audio-analysis/0U10zFw4GlBacOy9VDGfGL","4","list(href = c(""https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H"", ""https://api.spotify.com/v1/artists/7CajNmpbOovFoOoasH2HaY""), id = c(""5pKCCKE2ajJHZ9KAiaK11H"", ""7CajNmpbOovFoOoasH2HaY""), name = c(""Rihanna"", ""Calvin Harris""), type = c(""artist"", ""artist""), uri = c(""spotify:artist:5pKCCKE2ajJHZ9KAiaK11H"", ""spotify:artist:7CajNmpbOovFoOoasH2HaY""), external_urls.spotify = c(""https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H"", ""https://open.spotify.com/artist/7CajNmpbOovFoOoasH2HaY""))","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PS"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","215226","FALSE","https://api.spotify.com/v1/tracks/0U10zFw4GlBacOy9VDGfGL","FALSE","We Found Love",NA,"3","track","spotify:track:0U10zFw4GlBacOy9VDGfGL","https://open.spotify.com/track/0U10zFw4GlBacOy9VDGfGL","Talk That Talk","C#","major","C# major","Rihanna"
"58","Rihanna","5pKCCKE2ajJHZ9KAiaK11H","1Kw1bVd07oRqcjrcjQKC8T","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/50bd512994a5eb125157c4987808b3f8840339e5"", ""https://i.scdn.co/image/481d8c5a9581371871499c860d8f4601e6c58ba8"", ""https://i.scdn.co/image/a6ad492fcb8d4162db3cf9b7b0243356b9964e86""), width = c(640, 300, 64))","2011-11-19","2011","day","0.694","0.671","2","-4.088","1","0.0444","0.0371","3.14e-05","0.236","0.466","83.999","57mKcbEq7nMqtJ4gqJvWcp","https://api.spotify.com/v1/audio-analysis/57mKcbEq7nMqtJ4gqJvWcp","4","list(href = c(""https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H"", ""https://api.spotify.com/v1/artists/3nFkdlSjzX9mRTtwJOzDYB""), id = c(""5pKCCKE2ajJHZ9KAiaK11H"", ""3nFkdlSjzX9mRTtwJOzDYB""), name = c(""Rihanna"", ""JAY Z""), type = c(""artist"", ""artist""), uri = c(""spotify:artist:5pKCCKE2ajJHZ9KAiaK11H"", ""spotify:artist:3nFkdlSjzX9mRTtwJOzDYB""), external_urls.spotify = c(""https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H"", ""https://open.spotify.com/artist/3nFkdlSjzX9mRTtwJOzDYB""))","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PS"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","209600","TRUE","https://api.spotify.com/v1/tracks/57mKcbEq7nMqtJ4gqJvWcp","FALSE","Talk That Talk",NA,"4","track","spotify:track:57mKcbEq7nMqtJ4gqJvWcp","https://open.spotify.com/track/57mKcbEq7nMqtJ4gqJvWcp","Talk That Talk","D","major","D major","Rihanna"
"59","Rihanna","5pKCCKE2ajJHZ9KAiaK11H","1Kw1bVd07oRqcjrcjQKC8T","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/50bd512994a5eb125157c4987808b3f8840339e5"", ""https://i.scdn.co/image/481d8c5a9581371871499c860d8f4601e6c58ba8"", ""https://i.scdn.co/image/a6ad492fcb8d4162db3cf9b7b0243356b9964e86""), width = c(640, 300, 64))","2011-11-19","2011","day","0.673","0.774","8","-7.097","1","0.0572","0.00117","0.000581","0.148","0.261","124.999","3jYW03V9XeM2w7LJ0EXQDC","https://api.spotify.com/v1/audio-analysis/3jYW03V9XeM2w7LJ0EXQDC","4","list(href = ""https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H"", id = ""5pKCCKE2ajJHZ9KAiaK11H"", name = ""Rihanna"", type = ""artist"", uri = ""spotify:artist:5pKCCKE2ajJHZ9KAiaK11H"", external_urls.spotify = ""https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PS"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","178026","FALSE","https://api.spotify.com/v1/tracks/3jYW03V9XeM2w7LJ0EXQDC","FALSE","Cockiness (Love It)",NA,"5","track","spotify:track:3jYW03V9XeM2w7LJ0EXQDC","https://open.spotify.com/track/3jYW03V9XeM2w7LJ0EXQDC","Talk That Talk","G#","major","G# major","Rihanna"
"60","Rihanna","5pKCCKE2ajJHZ9KAiaK11H","1Kw1bVd07oRqcjrcjQKC8T","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/50bd512994a5eb125157c4987808b3f8840339e5"", ""https://i.scdn.co/image/481d8c5a9581371871499c860d8f4601e6c58ba8"", ""https://i.scdn.co/image/a6ad492fcb8d4162db3cf9b7b0243356b9964e86""), width = c(640, 300, 64))","2011-11-19","2011","day","0.702","0.826","3","-6.498","1","0.0529","0.32","0.000227","0.355","0.329","80.014","4EfN6bixdOOgoLYR5C4cWo","https://api.spotify.com/v1/audio-analysis/4EfN6bixdOOgoLYR5C4cWo","4","list(href = ""https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H"", id = ""5pKCCKE2ajJHZ9KAiaK11H"", name = ""Rihanna"", type = ""artist"", uri = ""spotify:artist:5pKCCKE2ajJHZ9KAiaK11H"", external_urls.spotify = ""https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PS"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","78200","TRUE","https://api.spotify.com/v1/tracks/4EfN6bixdOOgoLYR5C4cWo","FALSE","Birthday Cake",NA,"6","track","spotify:track:4EfN6bixdOOgoLYR5C4cWo","https://open.spotify.com/track/4EfN6bixdOOgoLYR5C4cWo","Talk That Talk","D#","major","D# major","Rihanna"
"61","Rihanna","5pKCCKE2ajJHZ9KAiaK11H","1Kw1bVd07oRqcjrcjQKC8T","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/50bd512994a5eb125157c4987808b3f8840339e5"", ""https://i.scdn.co/image/481d8c5a9581371871499c860d8f4601e6c58ba8"", ""https://i.scdn.co/image/a6ad492fcb8d4162db3cf9b7b0243356b9964e86""), width = c(640, 300, 64))","2011-11-19","2011","day","0.53","0.575","0","-6.71","1","0.0317","0.00244","0.000572","0.277","0.308","147.961","3gMC76iTaypaOnuIZZvoiR","https://api.spotify.com/v1/audio-analysis/3gMC76iTaypaOnuIZZvoiR","4","list(href = ""https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H"", id = ""5pKCCKE2ajJHZ9KAiaK11H"", name = ""Rihanna"", type = ""artist"", uri = ""spotify:artist:5pKCCKE2ajJHZ9KAiaK11H"", external_urls.spotify = ""https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PS"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","237013","FALSE","https://api.spotify.com/v1/tracks/3gMC76iTaypaOnuIZZvoiR","FALSE","We All Want Love",NA,"7","track","spotify:track:3gMC76iTaypaOnuIZZvoiR","https://open.spotify.com/track/3gMC76iTaypaOnuIZZvoiR","Talk That Talk","C","major","C major","Rihanna"
"62","Rihanna","5pKCCKE2ajJHZ9KAiaK11H","1Kw1bVd07oRqcjrcjQKC8T","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/50bd512994a5eb125157c4987808b3f8840339e5"", ""https://i.scdn.co/image/481d8c5a9581371871499c860d8f4601e6c58ba8"", ""https://i.scdn.co/image/a6ad492fcb8d4162db3cf9b7b0243356b9964e86""), width = c(640, 300, 64))","2011-11-19","2011","day","0.655","0.873","8","-3.609","0","0.0579","0.0748","0.000454","0.401","0.153","100.391","5A0Swrynpx7ALauNv08nBe","https://api.spotify.com/v1/audio-analysis/5A0Swrynpx7ALauNv08nBe","4","list(href = ""https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H"", id = ""5pKCCKE2ajJHZ9KAiaK11H"", name = ""Rihanna"", type = ""artist"", uri = ""spotify:artist:5pKCCKE2ajJHZ9KAiaK11H"", external_urls.spotify = ""https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PS"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","212186","FALSE","https://api.spotify.com/v1/tracks/5A0Swrynpx7ALauNv08nBe","FALSE","Drunk On Love",NA,"8","track","spotify:track:5A0Swrynpx7ALauNv08nBe","https://open.spotify.com/track/5A0Swrynpx7ALauNv08nBe","Talk That Talk","G#","minor","G# minor","Rihanna"
"63","Rihanna","5pKCCKE2ajJHZ9KAiaK11H","1Kw1bVd07oRqcjrcjQKC8T","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/50bd512994a5eb125157c4987808b3f8840339e5"", ""https://i.scdn.co/image/481d8c5a9581371871499c860d8f4601e6c58ba8"", ""https://i.scdn.co/image/a6ad492fcb8d4162db3cf9b7b0243356b9964e86""), width = c(640, 300, 64))","2011-11-19","2011","day","0.565","0.826","3","-4.808","0","0.0773","0.00503","0.00011","0.0757","0.377","174.058","5CegsKtrwkX9HKb2YU5FOm","https://api.spotify.com/v1/audio-analysis/5CegsKtrwkX9HKb2YU5FOm","4","list(href = ""https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H"", id = ""5pKCCKE2ajJHZ9KAiaK11H"", name = ""Rihanna"", type = ""artist"", uri = ""spotify:artist:5pKCCKE2ajJHZ9KAiaK11H"", external_urls.spotify = ""https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PS"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","209266","FALSE","https://api.spotify.com/v1/tracks/5CegsKtrwkX9HKb2YU5FOm","FALSE","Roc Me Out",NA,"9","track","spotify:track:5CegsKtrwkX9HKb2YU5FOm","https://open.spotify.com/track/5CegsKtrwkX9HKb2YU5FOm","Talk That Talk","D#","minor","D# minor","Rihanna"
"64","Rihanna","5pKCCKE2ajJHZ9KAiaK11H","1Kw1bVd07oRqcjrcjQKC8T","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/50bd512994a5eb125157c4987808b3f8840339e5"", ""https://i.scdn.co/image/481d8c5a9581371871499c860d8f4601e6c58ba8"", ""https://i.scdn.co/image/a6ad492fcb8d4162db3cf9b7b0243356b9964e86""), width = c(640, 300, 64))","2011-11-19","2011","day","0.741","0.798","4","-5.431","1","0.122","0.00304","0.000134","0.282","0.823","168.01","1ROCX1nquOZ5i05YfGysu0","https://api.spotify.com/v1/audio-analysis/1ROCX1nquOZ5i05YfGysu0","4","list(href = ""https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H"", id = ""5pKCCKE2ajJHZ9KAiaK11H"", name = ""Rihanna"", type = ""artist"", uri = ""spotify:artist:5pKCCKE2ajJHZ9KAiaK11H"", external_urls.spotify = ""https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PS"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","211000","FALSE","https://api.spotify.com/v1/tracks/1ROCX1nquOZ5i05YfGysu0","FALSE","Watch n' Learn",NA,"10","track","spotify:track:1ROCX1nquOZ5i05YfGysu0","https://open.spotify.com/track/1ROCX1nquOZ5i05YfGysu0","Talk That Talk","E","major","E major","Rihanna"
"65","Rihanna","5pKCCKE2ajJHZ9KAiaK11H","1Kw1bVd07oRqcjrcjQKC8T","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/50bd512994a5eb125157c4987808b3f8840339e5"", ""https://i.scdn.co/image/481d8c5a9581371871499c860d8f4601e6c58ba8"", ""https://i.scdn.co/image/a6ad492fcb8d4162db3cf9b7b0243356b9964e86""), width = c(640, 300, 64))","2011-11-19","2011","day","0.516","0.857","7","-4.559","1","0.111","0.0805","0","0.149","0.506","80.004","2f5PEKVrNEHL1X0dtMNgYu","https://api.spotify.com/v1/audio-analysis/2f5PEKVrNEHL1X0dtMNgYu","4","list(href = ""https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H"", id = ""5pKCCKE2ajJHZ9KAiaK11H"", name = ""Rihanna"", type = ""artist"", uri = ""spotify:artist:5pKCCKE2ajJHZ9KAiaK11H"", external_urls.spotify = ""https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PS"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","256306","FALSE","https://api.spotify.com/v1/tracks/2f5PEKVrNEHL1X0dtMNgYu","FALSE","Farewell",NA,"11","track","spotify:track:2f5PEKVrNEHL1X0dtMNgYu","https://open.spotify.com/track/2f5PEKVrNEHL1X0dtMNgYu","Talk That Talk","G","major","G major","Rihanna"
"66","Rihanna","5pKCCKE2ajJHZ9KAiaK11H","2g1EakEaW7fPTZC6vBmBCn","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/0988706eac690e65f0b685ee3f52b11496d5c984"", ""https://i.scdn.co/image/f1d8cb7cdf44f448680d62260f45bd96a5cc5bd5"", ""https://i.scdn.co/image/f401ea88b6c63af3c4ed9722e0d14defb1977e3a""), width = c(640, 300, 64))","2011-11-18","2011","day","0.706","0.693","8","-5.416","1","0.04","0.497","3.13e-05","0.145","0.859","127.085","51PJ2iCdBMEfxtVk3iy4p1","https://api.spotify.com/v1/audio-analysis/51PJ2iCdBMEfxtVk3iy4p1","4","list(href = ""https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H"", id = ""5pKCCKE2ajJHZ9KAiaK11H"", name = ""Rihanna"", type = ""artist"", uri = ""spotify:artist:5pKCCKE2ajJHZ9KAiaK11H"", external_urls.spotify = ""https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H"")","c(""AD"", ""AR"", ""AU"", ""BG"", ""BO"", ""BR"", ""CA"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DO"", ""EC"", ""EE"", ""ES"", ""FI"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IL"", ""IN"", ""IS"", ""JP"", ""LI"", ""LT"", ""LV"", ""MC"", ""MT"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""PA"", ""PE"", ""PH"", ""PL"", ""PT"", ""PY"", ""RO"", ""SG"", ""SK"", ""SV"", ""TH"", ""TR"", ""TW"", ""US"", ""VN"", ""ZA"")","1","200013","FALSE","https://api.spotify.com/v1/tracks/51PJ2iCdBMEfxtVk3iy4p1","FALSE","You Da One - Album Version (Edited)",NA,"1","track","spotify:track:51PJ2iCdBMEfxtVk3iy4p1","https://open.spotify.com/track/51PJ2iCdBMEfxtVk3iy4p1","Talk That Talk","G#","major","G# major","Rihanna"
"67","Rihanna","5pKCCKE2ajJHZ9KAiaK11H","2g1EakEaW7fPTZC6vBmBCn","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/0988706eac690e65f0b685ee3f52b11496d5c984"", ""https://i.scdn.co/image/f1d8cb7cdf44f448680d62260f45bd96a5cc5bd5"", ""https://i.scdn.co/image/f401ea88b6c63af3c4ed9722e0d14defb1977e3a""), width = c(640, 300, 64))","2011-11-18","2011","day","0.719","0.847","0","-6.34","0","0.0916","0.00201","0.0204","0.221","0.444","127.963","5WQQIDU3HRaMyPkob8mpFb","https://api.spotify.com/v1/audio-analysis/5WQQIDU3HRaMyPkob8mpFb","4","list(href = ""https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H"", id = ""5pKCCKE2ajJHZ9KAiaK11H"", name = ""Rihanna"", type = ""artist"", uri = ""spotify:artist:5pKCCKE2ajJHZ9KAiaK11H"", external_urls.spotify = ""https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H"")","c(""AD"", ""AR"", ""AU"", ""BG"", ""BO"", ""BR"", ""CA"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DO"", ""EC"", ""EE"", ""ES"", ""FI"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IL"", ""IN"", ""IS"", ""JP"", ""LI"", ""LT"", ""LV"", ""MC"", ""MT"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""PA"", ""PE"", ""PH"", ""PL"", ""PT"", ""PY"", ""RO"", ""SG"", ""SK"", ""SV"", ""TH"", ""TR"", ""TW"", ""US"", ""VN"", ""ZA"")","1","242680","FALSE","https://api.spotify.com/v1/tracks/5WQQIDU3HRaMyPkob8mpFb","FALSE","Where Have You Been",NA,"2","track","spotify:track:5WQQIDU3HRaMyPkob8mpFb","https://open.spotify.com/track/5WQQIDU3HRaMyPkob8mpFb","Talk That Talk","C","minor","C minor","Rihanna"
"68","Rihanna","5pKCCKE2ajJHZ9KAiaK11H","2g1EakEaW7fPTZC6vBmBCn","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/0988706eac690e65f0b685ee3f52b11496d5c984"", ""https://i.scdn.co/image/f1d8cb7cdf44f448680d62260f45bd96a5cc5bd5"", ""https://i.scdn.co/image/f401ea88b6c63af3c4ed9722e0d14defb1977e3a""), width = c(640, 300, 64))","2011-11-18","2011","day","0.734","0.766","1","-4.485","1","0.0383","0.025","0.00138","0.108","0.6","127.986","6qn9YLKt13AGvpq9jfO8py","https://api.spotify.com/v1/audio-analysis/6qn9YLKt13AGvpq9jfO8py","4","list(href = c(""https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H"", ""https://api.spotify.com/v1/artists/7CajNmpbOovFoOoasH2HaY""), id = c(""5pKCCKE2ajJHZ9KAiaK11H"", ""7CajNmpbOovFoOoasH2HaY""), name = c(""Rihanna"", ""Calvin Harris""), type = c(""artist"", ""artist""), uri = c(""spotify:artist:5pKCCKE2ajJHZ9KAiaK11H"", ""spotify:artist:7CajNmpbOovFoOoasH2HaY""), external_urls.spotify = c(""https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H"", ""https://open.spotify.com/artist/7CajNmpbOovFoOoasH2HaY""))","c(""AD"", ""AR"", ""AU"", ""BG"", ""BO"", ""BR"", ""CA"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DO"", ""EC"", ""EE"", ""ES"", ""FI"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IL"", ""IN"", ""IS"", ""JP"", ""LI"", ""LT"", ""LV"", ""MC"", ""MT"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""PA"", ""PE"", ""PH"", ""PL"", ""PT"", ""PY"", ""RO"", ""SG"", ""SK"", ""SV"", ""TH"", ""TR"", ""TW"", ""US"", ""VN"", ""ZA"")","1","215226","FALSE","https://api.spotify.com/v1/tracks/6qn9YLKt13AGvpq9jfO8py","FALSE","We Found Love",NA,"3","track","spotify:track:6qn9YLKt13AGvpq9jfO8py","https://open.spotify.com/track/6qn9YLKt13AGvpq9jfO8py","Talk That Talk","C#","major","C# major","Rihanna"
